task_id,task_name,company,order_name,campaas,campaas_1,bu,bu_1,currency,amount_untaxed,fecha_pub,fecha_estimada,importe_linea
31305,Fabio Marengo (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04121,False,Campañas,False,ZAS ARGENTINA,ARS,650000.0,False,2026-06-23 15:00:00,70000.0
31304,Fabio Marengo (Presencia),NEXT STEP ADVERTISING S.R.L.,AR04121,False,Campañas,False,ZAS ARGENTINA,ARS,650000.0,2026-06-11 14:00:00,False,100000.0
31303,Fabio Marengo (Exclusividad),NEXT STEP ADVERTISING S.R.L.,AR04121,False,Campañas,False,ZAS ARGENTINA,ARS,650000.0,False,2026-06-23 15:00:00,110000.0
31291,Cami Gorban (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR04106,False,Campañas,False,ZAS ARGENTINA,ARS,2500000.0,2026-06-01 13:00:00,False,350000.0
31290,Cami Gorban (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04106,False,Campañas,False,ZAS ARGENTINA,ARS,2500000.0,2026-06-01 13:00:00,False,1150000.0
31289,Cami Gorban (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04106,False,Campañas,False,ZAS ARGENTINA,ARS,2500000.0,2026-05-31 14:00:00,False,500000.0
31288,Cami Gorban (Presencia),NEXT STEP ADVERTISING S.R.L.,AR04106,False,Campañas,False,ZAS ARGENTINA,ARS,2500000.0,2026-05-31 14:00:00,False,500000.0
31220,Cami Gorban (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04120,False,Campañas,False,ZAS ARGENTINA,ARS,550000.0,2026-05-28 19:00:00,False,550000.0
31219,Milo Gonzalez (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR03976,False,Campañas,False,ZAS ARGENTINA,ARS,2450000.0,2026-05-28 19:00:00,False,2000000.0
31218,Milo Gonzalez (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03976,False,Campañas,False,ZAS ARGENTINA,ARS,2450000.0,2026-05-29 19:00:00,False,450000.0
31211,Marcos Giles (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR04105,False,Campañas,False,ZAS ARGENTINA,USD,27000.0,2026-06-11 19:00:00,False,300.0
31209,Marcos Giles (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR04105,False,Campañas,False,ZAS ARGENTINA,USD,27000.0,2026-06-12 18:00:00,False,1000.0
31205,Marcos Giles (Youtube Short),NEXT STEP ADVERTISING S.R.L.,AR04105,False,Campañas,False,ZAS ARGENTINA,USD,27000.0,2026-06-11 19:00:00,False,5900.0
31165,Facturita (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04055,False,Campañas,False,ZAS ARGENTINA,USD,1000.0,2026-05-29 12:00:00,False,1000.0
31164,Fede Robello (Replica Tik Tok),NEXT STEP ADVERTISING S.R.L.,AR03476,False,Campañas,False,ZAS ARGENTINA,ARS,3100000.0,False,2026-06-27 19:00:00,1000000.0
31163,Fede Robello (Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR03476,False,Campañas,False,ZAS ARGENTINA,ARS,3100000.0,False,2026-06-27 19:00:00,2100000.0
30964,Ezzequiel (Pauta 1 por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03721,False,Campañas,False,ZAS ARGENTINA,USD,5500.0,2026-06-22 14:00:00,False,250.0
30962,Ezzequiel (Youtube Short 1),NEXT STEP ADVERTISING S.R.L.,AR03721,False,Campañas,False,ZAS ARGENTINA,USD,5500.0,2026-06-22 14:00:00,False,2500.0
30939,Ramitagram (Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR04080,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,2026-05-22 15:00:00,False,3000000.0
30938,Paco Almeida (Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR04079,False,Campañas,False,ZAS ARGENTINA,ARS,2000000.0,2026-05-22 15:00:00,False,1400000.0
30937,Paco Almeida (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04079,False,Campañas,False,ZAS ARGENTINA,ARS,2000000.0,2026-05-22 15:00:00,False,600000.0
30936,Guada Pompei (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04045,False,Campañas,False,ZAS ARGENTINA,ARS,450000.0,False,2026-06-05 14:00:00,450000.0
30826,Sabri Ibañez (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR04078,False,Campañas,False,ZAS ARGENTINA,USD,4500.0,2026-06-02 20:00:00,False,300.0
30825,Sabri Ibañez (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR04078,False,Campañas,False,ZAS ARGENTINA,USD,4500.0,2026-06-02 20:00:00,False,1100.0
30824,Sabri Ibañez (Replica Tik Tok),NEXT STEP ADVERTISING S.R.L.,AR04078,False,Campañas,False,ZAS ARGENTINA,USD,4500.0,2026-06-02 20:00:00,False,500.0
30821,Sabri Ibañez (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04078,False,Campañas,False,ZAS ARGENTINA,USD,4500.0,2026-05-27 18:00:00,False,500.0
30820,Sabri Ibañez (Exclusividad),NEXT STEP ADVERTISING S.R.L.,AR04078,False,Campañas,False,ZAS ARGENTINA,USD,4500.0,2026-05-27 18:00:00,False,800.0
30728,TIKTOK,NEXT STEP ADVERTISING S.R.L.,AR04074,False,Campañas,False,ZAS ARGENTINA,USD,2700.0,2026-05-15 18:00:00,False,550.0
30727,REEL 1,NEXT STEP ADVERTISING S.R.L.,AR04074,False,Campañas,False,ZAS ARGENTINA,USD,2700.0,2026-05-15 18:00:00,False,1100.0
30724,HISTORIA 1,NEXT STEP ADVERTISING S.R.L.,AR04074,False,Campañas,False,ZAS ARGENTINA,USD,2700.0,2026-05-20 18:00:00,False,350.0
30689,Ezzequiel (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR02984,False,Campañas,False,ZAS ARGENTINA,ARS,16000000.0,2026-06-16 15:00:00,False,1500000.0
30663,Recontra Luchita (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03901,False,Campañas,False,ZAS ARGENTINA,USD,1150.0,2026-05-20 20:00:00,False,1150.0
30614,Kiari Hernandez (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR04052,False,Campañas,False,ZAS ARGENTINA,ARS,1200000.0,2026-05-28 15:00:00,False,200000.0
30613,Kiari Hernandez (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04052,False,Campañas,False,ZAS ARGENTINA,ARS,1200000.0,2026-05-28 15:00:00,False,1000000.0
30612,Kiari Hernandez (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR04048,False,Campañas,False,ZAS ARGENTINA,ARS,1200000.0,2026-06-18 12:00:00,False,200000.0
30611,Kiari Hernandez (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04048,False,Campañas,False,ZAS ARGENTINA,ARS,1200000.0,2026-06-18 12:00:00,False,1000000.0
30605,Rama Palomeque (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR04057,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,False,2026-06-08 20:00:00,150000.0
30603,Rama Palomeque (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR04057,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,False,2026-06-23 20:00:00,200000.0
30602,Rama Palomeque (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR04057,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,False,2026-06-15 20:00:00,200000.0
30599,Rama Palomeque (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04057,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,False,2026-06-15 20:00:00,350000.0
30598,Rama Palomeque (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR04057,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,False,2026-06-08 20:00:00,600000.0
30596,Rama Palomeque (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04057,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,False,2026-06-15 20:00:00,600000.0
30595,Rama Palomeque (Presencia),NEXT STEP ADVERTISING S.R.L.,AR04057,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,False,2026-06-15 20:00:00,300000.0
30593,Rama Palomeque (Replica reel),NEXT STEP ADVERTISING S.R.L.,AR04057,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,False,2026-07-06 20:00:00,350000.0
30591,Rama Palomeque (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03830,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,2026-06-09 15:00:00,False,150000.0
30589,Rama Palomeque (Replica reel),NEXT STEP ADVERTISING S.R.L.,AR03830,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,2026-06-09 15:00:00,False,350000.0
30587,Rama Palomeque (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03830,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,2026-06-09 15:00:00,False,200000.0
30586,Rama Palomeque (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03830,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,False,2026-06-08 20:00:00,200000.0
30583,Rama Palomeque (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03830,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,2026-06-09 15:00:00,False,350000.0
30582,Rama Palomeque (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03830,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,False,2026-06-08 20:00:00,600000.0
30580,Rama Palomeque (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR03830,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,2026-06-09 15:00:00,False,600000.0
30579,Rama Palomeque (Presencia),NEXT STEP ADVERTISING S.R.L.,AR03830,False,Campañas,False,ZAS ARGENTINA,ARS,4750000.0,False,2026-07-14 20:00:00,300000.0
30518,Ladistino (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR04054,False,Campañas,False,ZAS ARGENTINA,ARS,950000.0,2026-06-23 15:00:00,False,950000.0
30485,Areka (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03921,False,Campañas,False,ZAS ARGENTINA,ARS,450000.0,2026-05-26 18:00:00,False,150000.0
30484,Areka (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR03921,False,Campañas,False,ZAS ARGENTINA,ARS,450000.0,2026-06-10 14:00:00,False,200000.0
30483,Areka (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03921,False,Campañas,False,ZAS ARGENTINA,ARS,450000.0,2026-06-10 14:00:00,False,100000.0
30482,Fino y Elegante (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03793,False,Campañas,False,ZAS ARGENTINA,ARS,3950000.0,2026-05-23 14:00:00,False,1700000.0
30480,Fino y Elegante (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03793,False,Campañas,False,ZAS ARGENTINA,ARS,3950000.0,2026-05-19 14:00:00,False,800000.0
30479,Fino y Elegante (Presencia),NEXT STEP ADVERTISING S.R.L.,AR03793,False,Campañas,False,ZAS ARGENTINA,ARS,3950000.0,2026-05-19 14:00:00,False,650000.0
30478,Cami Gordillo (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04017,False,Campañas,False,ZAS ARGENTINA,ARS,1850000.0,2026-05-21 12:00:00,False,400000.0
30477,Cami Gordillo (Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR04017,False,Campañas,False,ZAS ARGENTINA,ARS,1850000.0,2026-05-21 12:00:00,False,1450000.0
30476,Martu Ortiz (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR03844,False,Campañas,False,ZAS ARGENTINA,ARS,3150000.0,2026-05-22 16:00:00,False,3150000.0
30472,Salva Scott (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03995,False,Campañas,False,ZAS ARGENTINA,ARS,770000.0,2026-05-27 14:00:00,False,250000.0
30471,AR03995 - Head & Shoulders - Salva Scott,NEXT STEP ADVERTISING S.R.L.,AR03995,False,Campañas,False,ZAS ARGENTINA,ARS,770000.0,2026-06-12 14:00:00,False,420000.0
30470,Salva Scott (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03995,False,Campañas,False,ZAS ARGENTINA,ARS,770000.0,2026-06-12 14:00:00,False,100000.0
30461,More Andrade (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03960,False,Campañas,False,ZAS ARGENTINA,USD,1950.0,2026-05-18 13:00:00,False,1950.0
30460,Fede Robello (Replica reel),NEXT STEP ADVERTISING S.R.L.,AR03952,False,Campañas,False,ZAS ARGENTINA,ARS,1200000.0,2026-05-18 13:00:00,False,300000.0
30459,Fede Robello (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR03952,False,Campañas,False,ZAS ARGENTINA,ARS,1200000.0,2026-05-18 13:00:00,False,700000.0
30458,Fede Robello (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03952,False,Campañas,False,ZAS ARGENTINA,ARS,1200000.0,2026-05-18 13:00:00,False,200000.0
30457,Tobi Calderon  (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03941,False,Campañas,False,ZAS ARGENTINA,ARS,2520000.0,2026-05-28 13:00:00,False,750000.0
30456,Tobi Calderon  (Replica Tik Tok),NEXT STEP ADVERTISING S.R.L.,AR03941,False,Campañas,False,ZAS ARGENTINA,ARS,2520000.0,2026-05-28 13:00:00,False,450000.0
30455,Tobi Calderon  (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03941,False,Campañas,False,ZAS ARGENTINA,ARS,2520000.0,2026-05-28 14:00:00,False,310000.0
30454,Tobi Calderon  (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03941,False,Campañas,False,ZAS ARGENTINA,ARS,2520000.0,2026-06-05 14:00:00,False,350000.0
30453,Guada Pompei (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03746,False,Campañas,False,ZAS ARGENTINA,ARS,1400000.0,2026-05-29 12:00:00,False,1400000.0
30383,Guada Pompei (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04035,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,2026-06-11 19:00:00,False,150000.0
30368,Guada Pompei (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04035,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,2026-05-21 17:00:00,False,100000.0
30365,Guada Pompei (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR04035,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,2026-06-11 19:00:00,False,200000.0
30364,Guada Pompei (Presencia),NEXT STEP ADVERTISING S.R.L.,AR04035,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,False,2026-07-13 20:00:00,150000.0
30356,Guada Pompei (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04036,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,2026-05-22 18:00:00,False,150000.0
30353,Guada Pompei (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04036,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,False,2026-06-08 20:00:00,200000.0
30349,Guada Pompei (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR04036,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,2026-05-22 18:00:00,False,250000.0
30348,Guada Pompei (Presencia),NEXT STEP ADVERTISING S.R.L.,AR04036,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,False,2026-07-06 20:00:00,200000.0
30340,Guada Pompei (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04037,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,False,2026-06-01 19:00:00,150000.0
30337,Guada Pompei (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR04037,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,2026-05-14 19:00:00,False,350000.0
30335,Guada Pompei (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04037,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,False,2026-06-01 19:00:00,250000.0
30334,Guada Pompei (Presencia),NEXT STEP ADVERTISING S.R.L.,AR04037,False,Campañas,False,ZAS ARGENTINA,ARS,3000000.0,False,2026-06-15 19:00:00,250000.0
30317,Delfi Peña (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04039,False,Campañas,False,ZAS ARGENTINA,ARS,960000.0,False,2026-06-24 17:00:00,600000.0
30316,Delfi Peña (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04039,False,Campañas,False,ZAS ARGENTINA,ARS,960000.0,False,2026-06-24 17:00:00,360000.0
30315,La Toba (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04038,False,Campañas,False,ZAS ARGENTINA,ARS,1440000.0,False,2026-06-24 17:00:00,1000000.0
30314,La Toba (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04038,False,Campañas,False,ZAS ARGENTINA,ARS,1440000.0,False,2026-06-24 17:00:00,440000.0
30305,Ezzequiel (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR04006,False,Campañas,False,ZAS ARGENTINA,ARS,1275000.0,2026-06-23 15:00:00,False,1275000.0
30304,Casper Sas (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR04005,False,Campañas,False,ZAS ARGENTINA,ARS,300000.0,2026-05-11 15:00:00,False,550000.0
30285,Brendan (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR04002,False,Campañas,False,ZAS ARGENTINA,ARS,3250000.0,2026-05-15 12:00:00,False,3250000.0
30223,More Andrade (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04022,False,Campañas,False,ZAS ARGENTINA,ARS,2000000.0,2026-05-26 16:00:00,False,2000000.0
30222,Juli Bianco (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR04009,False,Campañas,False,ZAS ARGENTINA,ARS,2750000.0,2026-05-28 16:00:00,False,650000.0
30221,Juli Bianco (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR04009,False,Campañas,False,ZAS ARGENTINA,ARS,2750000.0,2026-05-28 16:00:00,False,2100000.0
30220,IMANOL (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03998,False,Campañas,False,ZAS ARGENTINA,ARS,850000.0,2026-05-28 16:00:00,False,250000.0
30219,IMANOL (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03998,False,Campañas,False,ZAS ARGENTINA,ARS,850000.0,2026-05-28 16:00:00,False,600000.0
30218,Fino y Elegante (Presencia),NEXT STEP ADVERTISING S.R.L.,AR03983,False,Campañas,False,ZAS ARGENTINA,ARS,4200000.0,2026-05-20 14:00:00,False,650000.0
30217,Fino y Elegante (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03983,False,Campañas,False,ZAS ARGENTINA,ARS,4200000.0,2026-05-20 14:00:00,False,500000.0
30216,Fino y Elegante (Replica Tik Tok),NEXT STEP ADVERTISING S.R.L.,AR03983,False,Campañas,False,ZAS ARGENTINA,ARS,4200000.0,2026-05-20 14:00:00,False,850000.0
30215,Fino y Elegante (Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR03983,False,Campañas,False,ZAS ARGENTINA,ARS,4200000.0,2026-05-20 14:00:00,False,2200000.0
30214,Cami Gordillo (Exclusividad),NEXT STEP ADVERTISING S.R.L.,AR03932,False,Campañas,False,ZAS ARGENTINA,ARS,700000.0,2026-06-04 13:00:00,False,100000.0
30213,Cami Gordillo (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03932,False,Campañas,False,ZAS ARGENTINA,ARS,700000.0,2026-06-04 13:00:00,False,500000.0
30212,Delfi Peña (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03884,False,Campañas,False,ZAS ARGENTINA,ARS,200000.0,2026-05-14 19:00:00,False,200000.0
30204,Cami Gordillo (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03912,False,Campañas,False,ZAS ARGENTINA,ARS,1800000.0,2026-05-18 12:00:00,False,400000.0
30203,Cami Gordillo (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03912,False,Campañas,False,ZAS ARGENTINA,ARS,1800000.0,2026-05-16 12:00:00,False,1400000.0
30202,Jacinta de Oromi (Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR03666,False,Campañas,False,ZAS ARGENTINA,USD,2300.0,2026-05-15 21:00:00,False,2300.0
30191,Cami Gordillo (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03787,False,Campañas,False,ZAS ARGENTINA,ARS,12500000.0,2026-05-27 12:00:00,False,400000.0
30186,Cami Gordillo (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03787,False,Campañas,False,ZAS ARGENTINA,ARS,12500000.0,2026-05-28 14:00:00,False,400000.0
30183,Cami Gordillo (Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR03787,False,Campañas,False,ZAS ARGENTINA,ARS,12500000.0,2026-05-28 14:00:00,False,1400000.0
30181,Cami Gordillo (Presencia),NEXT STEP ADVERTISING S.R.L.,AR03787,False,Campañas,False,ZAS ARGENTINA,ARS,12500000.0,2026-05-27 13:00:00,False,550000.0
30178,Cami Gordillo (Derecho de imagen por 30 dias),NEXT STEP ADVERTISING S.R.L.,AR03787,False,Campañas,False,ZAS ARGENTINA,ARS,12500000.0,2026-05-28 14:00:00,False,600000.0
30175,Cami Gordillo (Exclusividad),NEXT STEP ADVERTISING S.R.L.,AR03787,False,Campañas,False,ZAS ARGENTINA,ARS,12500000.0,2026-05-27 13:00:00,False,600000.0
30149,Mateo Guasconi (1 Youtube Integración 1min),NEXT STEP ADVERTISING S.R.L.,AR04028,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2026-05-07 13:00:00,False,0.0
30145,Andres Losano (1Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04028,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2026-05-02 13:00:00,False,0.0
30141,Mateo Guasconi (1 Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR04028,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2026-05-01 13:00:00,False,0.0
30134,Mateo Guasconi (1 Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR04028,False,Campañas,False,ZAS ARGENTINA,ARS,0.0,2026-05-18 21:00:00,False,0.0
30125,Mateo Guasconi (Exclusividad),NEXT STEP ADVERTISING S.R.L.,AR03920,False,Campañas,False,ZAS ARGENTINA,USD,4800.0,2026-05-14 18:00:00,False,600.0
30123,Mateo Guasconi (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03920,False,Campañas,False,ZAS ARGENTINA,USD,4800.0,2026-05-19 19:00:00,False,400.0
30122,Mateo Guasconi (Replica Tik Tok),NEXT STEP ADVERTISING S.R.L.,AR03920,False,Campañas,False,ZAS ARGENTINA,USD,4800.0,2026-05-19 19:00:00,False,500.0
30121,Mateo Guasconi (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03920,False,Campañas,False,ZAS ARGENTINA,USD,4800.0,2026-05-19 19:00:00,False,1100.0
30118,Mateo Guasconi (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03920,False,Campañas,False,ZAS ARGENTINA,USD,4800.0,2026-05-14 18:00:00,False,600.0
30117,Domi Faena (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03931,False,Campañas,False,ZAS ARGENTINA,ARS,2500000.0,2026-06-04 15:00:00,False,2500000.0
30089,Arin Kim (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03997,False,Campañas,False,ZAS ARGENTINA,ARS,1000000.0,2026-06-01 18:00:00,False,700000.0
30088,Arin Kim (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03997,False,Campañas,False,ZAS ARGENTINA,ARS,1000000.0,2026-06-01 18:00:00,False,300000.0
30086,Vicky Gils (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03970,False,Campañas,False,ZAS ARGENTINA,ARS,1800000.0,2026-06-05 14:00:00,False,1800000.0
30085,Juli Bianco (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03943,False,Campañas,False,ZAS ARGENTINA,ARS,9550000.0,False,2026-06-05 19:00:00,200000.0
30084,Juli Bianco (Reel Instagram),NEXT STEP ADVERTISING S.R.L.,AR03943,False,Campañas,False,ZAS ARGENTINA,ARS,9550000.0,False,False,1500000.0
30082,Juli Bianco (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03943,False,Campañas,False,ZAS ARGENTINA,ARS,9550000.0,2026-05-13 20:00:00,False,700000.0
30081,Juli Bianco (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR03943,False,Campañas,False,ZAS ARGENTINA,ARS,9550000.0,2026-06-05 15:00:00,False,2000000.0
30080,Juli Bianco (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03943,False,Campañas,False,ZAS ARGENTINA,ARS,9550000.0,2026-05-13 20:00:00,False,550000.0
30079,Juli Bianco (Presencia),NEXT STEP ADVERTISING S.R.L.,AR03943,False,Campañas,False,ZAS ARGENTINA,ARS,9550000.0,2026-05-13 20:00:00,False,600000.0
30078,Fino y Elegante (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR03936,False,Campañas,False,ZAS ARGENTINA,ARS,1200000.0,2026-05-08 20:00:00,False,600000.0
30077,Fino y Elegante (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03936,False,Campañas,False,ZAS ARGENTINA,ARS,1200000.0,2026-05-08 20:00:00,False,300000.0
30076,Fino y Elegante (Exclusividad),NEXT STEP ADVERTISING S.R.L.,AR03936,False,Campañas,False,ZAS ARGENTINA,ARS,1200000.0,2026-05-08 20:00:00,False,300000.0
30056,Delfi Peña (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03902,False,Campañas,False,ZAS ARGENTINA,ARS,850000.0,2026-05-21 18:00:00,False,200000.0
30055,Delfi Peña (Tiktok),NEXT STEP ADVERTISING S.R.L.,AR03902,False,Campañas,False,ZAS ARGENTINA,ARS,850000.0,2026-06-10 14:00:00,False,500000.0
30054,Delfi Peña (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03902,False,Campañas,False,ZAS ARGENTINA,ARS,850000.0,2026-06-10 14:00:00,False,150000.0
29956,Keruza (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03908,False,Campañas,False,ZAS ARGENTINA,ARS,2000000.0,2026-05-14 14:00:00,False,400000.0
29955,Keruza (Pauta por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03908,False,Campañas,False,ZAS ARGENTINA,ARS,2000000.0,2026-05-12 19:00:00,False,100000.0
29954,Keruza (Historia Instagram),NEXT STEP ADVERTISING S.R.L.,AR03908,False,Campañas,False,ZAS ARGENTINA,ARS,2000000.0,2026-05-12 19:00:00,False,500000.0
29953,Keruza (Reel Collab),NEXT STEP ADVERTISING S.R.L.,AR03908,False,Campañas,False,ZAS ARGENTINA,ARS,2000000.0,2026-05-13 14:00:00,False,1000000.0
29947,Mateo Guasconi (Pauta 1 Historia por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03879,False,Campañas,False,ZAS ARGENTINA,ARS,25500000.0,2026-05-11 15:00:00,False,450000.0
29945,Mateo Guasconi (Pauta 1 Reel por 30 días),NEXT STEP ADVERTISING S.R.L.,AR03879,False,Campañas,False,ZAS ARGENTINA,ARS,25500000.0,False,2026-06-16 15:00:00,750000.0
